"vpnr" "group" "alter" "sex" "hand" "fach" "sprache" "color" "cs" "rep" "wort" "istwort" "istpositiv" "uspositiv" "istmaskiert" "us0" "us1" "us2" "us3" "us4" "liking0" "liking1" "liking2" "valenz_response" "valenz_rt" "sichtbar_response_pos" "sichtbar_response" "sichtbar_response_text" "sichtbar_korrekt" "sichtbar_rt"
"162" "1" 1 20 1 2 1 1 "LEHRAMTS" 16 1 "yosud" 0 -1 1 0 20 12 14 7 11 6 4 5 0 1087 23 16 "yosud" 1 1724
"163" "1" 1 20 1 2 1 1 "LEHRAMTS" 16 2 "yosud" 0 -1 1 0 20 12 14 7 11 6 4 5 0 1077 23 16 "yosud" 1 2617
"164" "1" 1 20 1 2 1 1 "LEHRAMTS" 16 3 "yosud" 0 -1 1 0 20 12 14 7 11 6 4 5 0 613 23 16 "yosud" 1 2007
"165" "1" 1 20 1 2 1 1 "LEHRAMTS" 16 4 "yosud" 0 -1 1 0 20 12 14 7 11 6 4 5 0 504 23 16 "yosud" 1 1259
"166" "1" 1 20 1 2 1 1 "LEHRAMTS" 16 5 "yosud" 0 -1 1 0 20 12 14 7 11 6 4 5 0 746 23 16 "yosud" 1 890
"167" "1" 1 20 1 2 1 1 "LEHRAMTS" 16 6 "yosud" 0 -1 1 0 20 12 14 7 11 6 4 5 0 793 6 15 "jaciyn" -1 783
"168" "1" 1 20 1 2 1 1 "LEHRAMTS" 16 7 "yosud" 0 -1 1 0 20 12 14 7 11 6 4 5 0 1965 23 16 "yosud" 1 2193
"169" "1" 1 20 1 2 1 1 "LEHRAMTS" 16 8 "yosud" 0 -1 1 0 20 12 14 7 11 6 4 5 0 609 23 16 "yosud" 1 1123
"170" "1" 1 20 1 2 1 1 "LEHRAMTS" 16 9 "yosud" 0 -1 1 0 20 12 14 7 11 6 4 5 0 984 23 16 "yosud" 1 864
"171" "1" 1 20 1 2 1 1 "LEHRAMTS" 17 0 "obacu" 0 -1 1 0 1 13 2 16 19 7 6 7 0 575 14 17 "obacu" 1 1309
"172" "1" 1 20 1 2 1 1 "LEHRAMTS" 17 1 "obacu" 0 -1 1 0 1 13 2 16 19 7 6 7 0 739 14 17 "obacu" 1 1276
"173" "1" 1 20 1 2 1 1 "LEHRAMTS" 17 2 "obacu" 0 -1 1 0 1 13 2 16 19 7 6 7 0 737 14 17 "obacu" 1 1152
"174" "1" 1 20 1 2 1 1 "LEHRAMTS" 17 3 "obacu" 0 -1 1 0 1 13 2 16 19 7 6 7 0 774 14 17 "obacu" 1 1249
"175" "1" 1 20 1 2 1 1 "LEHRAMTS" 17 4 "obacu" 0 -1 1 0 1 13 2 16 19 7 6 7 0 854 14 17 "obacu" 1 1877
"176" "1" 1 20 1 2 1 1 "LEHRAMTS" 17 5 "obacu" 0 -1 1 0 1 13 2 16 19 7 6 7 0 898 14 17 "obacu" 1 1079
"177" "1" 1 20 1 2 1 1 "LEHRAMTS" 17 6 "obacu" 0 -1 1 0 1 13 2 16 19 7 6 7 0 715 14 17 "obacu" 1 1324
"178" "1" 1 20 1 2 1 1 "LEHRAMTS" 17 7 "obacu" 0 -1 1 0 1 13 2 16 19 7 6 7 0 2189 14 17 "obacu" 1 952
"179" "1" 1 20 1 2 1 1 "LEHRAMTS" 17 8 "obacu" 0 -1 1 0 1 13 2 16 19 7 6 7 0 602 14 17 "obacu" 1 990
"180" "1" 1 20 1 2 1 1 "LEHRAMTS" 17 9 "obacu" 0 -1 1 0 1 13 2 16 19 7 6 7 0 946 14 17 "obacu" 1 888
"181" "1" 1 20 1 2 1 1 "LEHRAMTS" 18 0 "hiwawa" 0 -1 1 1 8 18 22 11 24 6 6 6 1 2850 15 1 "permife" 0 1597
"182" "1" 1 20 1 2 1 1 "LEHRAMTS" 18 1 "hiwawa" 0 -1 1 1 8 18 22 11 24 6 6 6 0 717 8 10 "larnist" 0 3019
"183" "1" 1 20 1 2 1 1 "LEHRAMTS" 18 2 "hiwawa" 0 -1 1 1 8 18 22 11 24 6 6 6 0 1373 3 11 "furasti" -1 2387
"184" "1" 1 20 1 2 1 1 "LEHRAMTS" 18 3 "hiwawa" 0 -1 1 1 8 18 22 11 24 6 6 6 1 707 6 15 "jaciyn" 0 3754
"185" "1" 1 20 1 2 1 1 "LEHRAMTS" 18 4 "hiwawa" 0 -1 1 1 8 18 22 11 24 6 6 6 1 1857 21 22 "umeuken" 0 708
"186" "1" 1 20 1 2 1 1 "LEHRAMTS" 18 5 "hiwawa" 0 -1 1 1 8 18 22 11 24 6 6 6 1 873 15 1 "permife" 0 3266
"187" "1" 1 20 1 2 1 1 "LEHRAMTS" 18 6 "hiwawa" 0 -1 1 1 8 18 22 11 24 6 6 6 1 1276 7 20 "kiwehon" 0 686
"188" "1" 1 20 1 2 1 1 "LEHRAMTS" 18 7 "hiwawa" 0 -1 1 1 8 18 22 11 24 6 6 6 0 2834 14 17 "obacu" 0 1305
"189" "1" 1 20 1 2 1 1 "LEHRAMTS" 18 8 "hiwawa" 0 -1 1 1 8 18 22 11 24 6 6 6 0 1820 13 19 "noste" 0 1592
"190" "1" 1 20 1 2 1 1 "LEHRAMTS" 18 9 "hiwawa" 0 -1 1 1 8 18 22 11 24 6 6 6 0 802 1 6 "botuyn" -1 1811
"191" "1" 1 20 1 2 1 1 "LEHRAMTS" 19 0 "noste" 0 -1 1 1 14 7 4 15 20 7 7 7 1 901 18 14 "sleshen" 0 2086
"192" "1" 1 20 1 2 1 1 "LEHRAMTS" 19 1 "noste" 0 -1 1 1 14 7 4 15 20 7 7 7 0 4561 6 15 "jaciyn" -1 2149
"193" "1" 1 20 1 2 1 1 "LEHRAMTS" 19 2 "noste" 0 -1 1 1 14 7 4 15 20 7 7 7 1 2113 12 8 "nalber" -1 1320
"194" "1" 1 20 1 2 1 1 "LEHRAMTS" 19 3 "noste" 0 -1 1 1 14 7 4 15 20 7 7 7 1 2741 22 9 "uwimor" 0 1592
"195" "1" 1 20 1 2 1 1 "LEHRAMTS" 19 4 "noste" 0 -1 1 1 14 7 4 15 20 7 7 7 0 2296 17 2 "schese" 0 2210
"196" "1" 1 20 1 2 1 1 "LEHRAMTS" 19 5 "noste" 0 -1 1 1 14 7 4 15 20 7 7 7 0 530 2 13 "frask" -1 1724
"197" "1" 1 20 1 2 1 1 "LEHRAMTS" 19 6 "noste" 0 -1 1 1 14 7 4 15 20 7 7 7 0 1408 1 6 "botuyn" -1 1619
"198" "1" 1 20 1 2 1 1 "LEHRAMTS" 19 7 "noste" 0 -1 1 1 14 7 4 15 20 7 7 7 0 719 21 22 "umeuken" 0 655
"199" "1" 1 20 1 2 1 1 "LEHRAMTS" 19 8 "noste" 0 -1 1 1 14 7 4 15 20 7 7 7 1 868 12 8 "nalber" -1 3555
"200" "1" 1 20 1 2 1 1 "LEHRAMTS" 19 9 "noste" 0 -1 1 1 14 7 4 15 20 7 7 7 0 2104 15 1 "permife" 0 2517
"201" "1" 1 20 1 2 1 1 "LEHRAMTS" 20 0 "kiwehon" 0 -1 1 1 17 12 3 21 9 6 4 6 1 1037 22 9 "uwimor" 0 2154
"202" "1" 1 20 1 2 1 1 "LEHRAMTS" 20 1 "kiwehon" 0 -1 1 1 17 12 3 21 9 6 4 6 1 1421 16 5 "pimuide" 0 1663
"203" "1" 1 20 1 2 1 1 "LEHRAMTS" 20 2 "kiwehon" 0 -1 1 1 17 12 3 21 9 6 4 6 0 1573 4 21 "hilejin" -1 2744
"204" "1" 1 20 1 2 1 1 "LEHRAMTS" 20 3 "kiwehon" 0 -1 1 1 17 12 3 21 9 6 4 6 0 1139 22 9 "uwimor" 0 5799
"205" "1" 1 20 1 2 1 1 "LEHRAMTS" 20 4 "kiwehon" 0 -1 1 1 17 12 3 21 9 6 4 6 0 830 13 19 "noste" 0 1132
"206" "1" 1 20 1 2 1 1 "LEHRAMTS" 20 5 "kiwehon" 0 -1 1 1 17 12 3 21 9 6 4 6 0 1712 12 8 "nalber" 0 1033
"207" "1" 1 20 1 2 1 1 "LEHRAMTS" 20 6 "kiwehon" 0 -1 1 1 17 12 3 21 9 6 4 6 0 2197 20 4 "ubajec" 0 1159
"208" "1" 1 20 1 2 1 1 "LEHRAMTS" 20 7 "kiwehon" 0 -1 1 1 17 12 3 21 9 6 4 6 0 1182 20 4 "ubajec" 0 998
"209" "1" 1 20 1 2 1 1 "LEHRAMTS" 20 8 "kiwehon" 0 -1 1 1 17 12 3 21 9 6 4 6 0 1213 9 7 "laumens" 0 592
"210" "1" 1 20 1 2 1 1 "LEHRAMTS" 20 9 "kiwehon" 0 -1 1 1 17 12 3 21 9 6 4 6 0 1021 19 23 "tewok" 0 1024
"211" "1" 1 20 1 2 1 1 "LEHRAMTS" 21 0 "hilejin" 0 -1 1 1 10 0 6 23 5 1 1 1 0 1684 4 21 "hilejin" 1 7681
"212" "1" 1 20 1 2 1 1 "LEHRAMTS" 21 1 "hilejin" 0 -1 1 1 10 0 6 23 5 1 1 1 0 1068 7 20 "kiwehon" 0 1936
"213" "1" 1 20 1 2 1 1 "LEHRAMTS" 21 2 "hilejin" 0 -1 1 1 10 0 6 23 5 1 1 1 1 1823 3 11 "furasti" -1 1578
"214" "1" 1 20 1 2 1 1 "LEHRAMTS" 21 3 "hilejin" 0 -1 1 1 10 0 6 23 5 1 1 1 0 1105 2 13 "frask" -1 1140
"215" "1" 1 20 1 2 1 1 "LEHRAMTS" 21 4 "hilejin" 0 -1 1 1 10 0 6 23 5 1 1 1 0 2648 1 6 "botuyn" -1 7633
"216" "1" 1 20 1 2 1 1 "LEHRAMTS" 21 5 "hilejin" 0 -1 1 1 10 0 6 23 5 1 1 1 0 855 21 22 "umeuken" 0 876
"217" "1" 1 20 1 2 1 1 "LEHRAMTS" 21 6 "hilejin" 0 -1 1 1 10 0 6 23 5 1 1 1 1 1575 8 10 "larnist" 0 678
"218" "1" 1 20 1 2 1 1 "LEHRAMTS" 21 7 "hilejin" 0 -1 1 1 10 0 6 23 5 1 1 1 0 673 5 18 "hiwawa" 0 1410
"219" "1" 1 20 1 2 1 1 "LEHRAMTS" 21 8 "hilejin" 0 -1 1 1 10 0 6 23 5 1 1 1 1 666 21 22 "umeuken" 0 1136
"220" "1" 1 20 1 2 1 1 "LEHRAMTS" 21 9 "hilejin" 0 -1 1 1 10 0 6 23 5 1 1 1 0 504 17 2 "schese" 0 1630
"221" "1" 1 20 1 2 1 1 "LEHRAMTS" 22 0 "umeuken" 0 -1 1 1 22 9 3 7 23 3 2 3 1 1061 22 9 "uwimor" 0 5023
"222" "1" 1 20 1 2 1 1 "LEHRAMTS" 22 1 "umeuken" 0 -1 1 1 22 9 3 7 23 3 2 3 0 1905 2 13 "frask" -1 2009
"223" "1" 1 20 1 2 1 1 "LEHRAMTS" 22 2 "umeuken" 0 -1 1 1 22 9 3 7 23 3 2 3 1 1203 7 20 "kiwehon" -1 1098
"224" "1" 1 20 1 2 1 1 "LEHRAMTS" 22 3 "umeuken" 0 -1 1 1 22 9 3 7 23 3 2 3 0 2901 7 20 "kiwehon" -1 2438
"225" "1" 1 20 1 2 1 1 "LEHRAMTS" 22 4 "umeuken" 0 -1 1 1 22 9 3 7 23 3 2 3 0 1535 4 21 "hilejin" -1 1384
"226" "1" 1 20 1 2 1 1 "LEHRAMTS" 22 5 "umeuken" 0 -1 1 1 22 9 3 7 23 3 2 3 1 2414 9 7 "laumens" -1 891
"227" "1" 1 20 1 2 1 1 "LEHRAMTS" 22 6 "umeuken" 0 -1 1 1 22 9 3 7 23 3 2 3 0 1045 0 0 "botsy" -1 2308
"228" "1" 1 20 1 2 1 1 "LEHRAMTS" 22 7 "umeuken" 0 -1 1 1 22 9 3 7 23 3 2 3 0 963 21 22 "umeuken" 1 218
"229" "1" 1 20 1 2 1 1 "LEHRAMTS" 22 8 "umeuken" 0 -1 1 1 22 9 3 7 23 3 2 3 0 621 5 18 "hiwawa" -1 1997
"230" "1" 1 20 1 2 1 1 "LEHRAMTS" 22 9 "umeuken" 0 -1 1 1 22 9 3 7 23 3 2 3 1 1365 5 18 "hiwawa" -1 1520
"231" "1" 1 20 1 2 1 1 "LEHRAMTS" 23 0 "tewok" 0 -1 1 1 24 11 13 8 4 6 7 6 1 1165 20 4 "ubajec" 0 4227
"232" "1" 1 20 1 2 1 1 "LEHRAMTS" 23 1 "tewok" 0 -1 1 1 24 11 13 8 4 6 7 6 0 1145 9 7 "laumens" -1 1287
"233" "1" 1 20 1 2 1 1 "LEHRAMTS" 23 2 "tewok" 0 -1 1 1 24 11 13 8 4 6 7 6 0 1420 7 20 "kiwehon" -1 5764
"234" "1" 1 20 1 2 1 1 "LEHRAMTS" 23 3 "tewok" 0 -1 1 1 24 11 13 8 4 6 7 6 1 1056 9 7 "laumens" -1 912
"235" "1" 1 20 1 2 1 1 "LEHRAMTS" 23 4 "tewok" 0 -1 1 1 24 11 13 8 4 6 7 6 1 1114 20 4 "ubajec" 0 1291
"236" "1" 1 20 1 2 1 1 "LEHRAMTS" 23 5 "tewok" 0 -1 1 1 24 11 13 8 4 6 7 6 0 3174 14 17 "obacu" -1 584
"237" "1" 1 20 1 2 1 1 "LEHRAMTS" 23 6 "tewok" 0 -1 1 1 24 11 13 8 4 6 7 6 1 969 3 11 "furasti" -1 984
"238" "1" 1 20 1 2 1 1 "LEHRAMTS" 23 7 "tewok" 0 -1 1 1 24 11 13 8 4 6 7 6 0 2471 16 5 "pimuide" -1 1475
"239" "1" 1 20 1 2 1 1 "LEHRAMTS" 23 8 "tewok" 0 -1 1 1 24 11 13 8 4 6 7 6 0 1527 4 21 "hilejin" -1 2337
"240" "1" 1 20 1 2 1 1 "LEHRAMTS" 23 9 "tewok" 0 -1 1 1 24 11 13 8 4 6 7 6 0 657 7 20 "kiwehon" -1 2569
"241" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 0 0 "laumens" 0 -1 0 0 12 6 19 20 4 5 5 5 1 4827 22 8 "uwimor" 0 2174
"242" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 0 1 "laumens" 0 -1 0 0 12 6 19 20 4 5 5 5 1 1133 15 17 "permife" 0 668
"243" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 0 2 "laumens" 0 -1 0 0 12 6 19 20 4 5 5 5 1 1151 15 17 "permife" 0 1664
"244" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 0 3 "laumens" 0 -1 0 0 12 6 19 20 4 5 5 5 1 911 10 18 "medan" 0 1088
"245" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 0 4 "laumens" 0 -1 0 0 12 6 19 20 4 5 5 5 1 1074 15 17 "permife" 0 9048
"246" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 0 5 "laumens" 0 -1 0 0 12 6 19 20 4 5 5 5 1 1724 9 0 "laumens" 1 869
"247" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 0 6 "laumens" 0 -1 0 0 12 6 19 20 4 5 5 5 1 1371 7 23 "kiwehon" -1 1260
"248" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 0 7 "laumens" 0 -1 0 0 12 6 19 20 4 5 5 5 1 1340 9 0 "laumens" 1 760
"249" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 0 8 "laumens" 0 -1 0 0 12 6 19 20 4 5 5 5 1 899 1 11 "botuyn" -1 1268
"250" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 0 9 "laumens" 0 -1 0 0 12 6 19 20 4 5 5 5 1 865 17 19 "schese" 0 890
"251" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 1 0 "obacu" 0 -1 0 0 9 5 17 3 0 4 4 4 1 1054 21 16 "umeuken" 0 903
"252" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 1 1 "obacu" 0 -1 0 0 9 5 17 3 0 4 4 4 1 729 14 1 "obacu" 1 1164
"253" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 1 2 "obacu" 0 -1 0 0 9 5 17 3 0 4 4 4 1 2144 14 1 "obacu" 1 2680
"254" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 1 3 "obacu" 0 -1 0 0 9 5 17 3 0 4 4 4 1 5572 10 18 "medan" -1 1300
"255" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 1 4 "obacu" 0 -1 0 0 9 5 17 3 0 4 4 4 1 632 14 1 "obacu" 1 1208
"256" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 1 5 "obacu" 0 -1 0 0 9 5 17 3 0 4 4 4 1 2053 4 15 "hilejin" -1 1086
"257" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 1 6 "obacu" 0 -1 0 0 9 5 17 3 0 4 4 4 1 969 5 7 "hiwawa" -1 1068
"258" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 1 7 "obacu" 0 -1 0 0 9 5 17 3 0 4 4 4 1 893 17 19 "schese" 0 1514
"259" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 1 8 "obacu" 0 -1 0 0 9 5 17 3 0 4 4 4 1 1637 6 10 "jaciyn" -1 853
"260" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 1 9 "obacu" 0 -1 0 0 9 5 17 3 0 4 4 4 1 761 17 19 "schese" 0 1034
"261" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 2 0 "molkate" 0 -1 0 0 13 24 1 23 7 6 6 6 1 2260 18 21 "sleshen" 0 2126
"262" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 2 1 "molkate" 0 -1 0 0 13 24 1 23 7 6 6 6 1 13443 19 20 "tewok" 0 1245
"263" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 2 2 "molkate" 0 -1 0 0 13 24 1 23 7 6 6 6 1 1441 8 12 "larnist" -1 1216
"264" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 2 3 "molkate" 0 -1 0 0 13 24 1 23 7 6 6 6 1 841 14 1 "obacu" 0 743
"265" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 2 4 "molkate" 0 -1 0 0 13 24 1 23 7 6 6 6 1 1388 7 23 "kiwehon" -1 1887
"266" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 2 5 "molkate" 0 -1 0 0 13 24 1 23 7 6 6 6 1 854 1 11 "botuyn" -1 793
"267" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 2 6 "molkate" 0 -1 0 0 13 24 1 23 7 6 6 6 1 680 11 2 "molkate" 1 1443
"268" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 2 7 "molkate" 0 -1 0 0 13 24 1 23 7 6 6 6 1 1195 9 0 "laumens" -1 690
"269" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 2 8 "molkate" 0 -1 0 0 13 24 1 23 7 6 6 6 1 1356 10 18 "medan" -1 829
"270" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 2 9 "molkate" 0 -1 0 0 13 24 1 23 7 6 6 6 1 1987 10 18 "medan" -1 779
"271" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 3 0 "furasti" 0 -1 0 0 16 10 21 22 18 7 6 6 1 5093 8 12 "larnist" 0 5218
"272" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 3 1 "furasti" 0 -1 0 0 16 10 21 22 18 7 6 6 1 1893 19 20 "tewok" 0 2033
"273" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 3 2 "furasti" 0 -1 0 0 16 10 21 22 18 7 6 6 1 866 23 5 "yosud" 0 1193
"274" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 3 3 "furasti" 0 -1 0 0 16 10 21 22 18 7 6 6 1 2178 17 19 "schese" 0 1849
"275" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 3 4 "furasti" 0 -1 0 0 16 10 21 22 18 7 6 6 1 876 3 3 "furasti" 1 825
"276" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 3 5 "furasti" 0 -1 0 0 16 10 21 22 18 7 6 6 1 1052 7 23 "kiwehon" 0 1423
"277" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 3 6 "furasti" 0 -1 0 0 16 10 21 22 18 7 6 6 0 1749 16 4 "pimuide" 0 895
"278" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 3 7 "furasti" 0 -1 0 0 16 10 21 22 18 7 6 6 1 2261 15 17 "permife" 0 805
"279" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 3 8 "furasti" 0 -1 0 0 16 10 21 22 18 7 6 6 0 1221 2 9 "frask" -1 849
"280" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 3 9 "furasti" 0 -1 0 0 16 10 21 22 18 7 6 6 1 4175 10 18 "medan" 0 881
"281" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 4 0 "pimuide" 0 -1 0 0 11 8 14 2 15 6 6 6 1 1041 15 17 "permife" -1 972
"282" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 4 1 "pimuide" 0 -1 0 0 11 8 14 2 15 6 6 6 1 3852 21 16 "umeuken" 0 3998
"283" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 4 2 "pimuide" 0 -1 0 0 11 8 14 2 15 6 6 6 0 753 17 19 "schese" 0 902
"284" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 4 3 "pimuide" 0 -1 0 0 11 8 14 2 15 6 6 6 1 7580 10 18 "medan" -1 1086
"285" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 4 4 "pimuide" 0 -1 0 0 11 8 14 2 15 6 6 6 1 1996 7 23 "kiwehon" -1 986
"286" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 4 5 "pimuide" 0 -1 0 0 11 8 14 2 15 6 6 6 1 1016 2 9 "frask" -1 918
"287" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 4 6 "pimuide" 0 -1 0 0 11 8 14 2 15 6 6 6 1 613 20 6 "ubajec" 0 804
"288" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 4 7 "pimuide" 0 -1 0 0 11 8 14 2 15 6 6 6 1 1266 21 16 "umeuken" 0 1813
"289" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 4 8 "pimuide" 0 -1 0 0 11 8 14 2 15 6 6 6 1 655 14 1 "obacu" -1 1250
"290" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 4 9 "pimuide" 0 -1 0 0 11 8 14 2 15 6 6 6 1 757 8 12 "larnist" -1 618
"291" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 5 0 "yosud" 0 -1 0 0 16 15 0 11 2 7 7 7 1 692 3 3 "furasti" -1 1347
"292" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 5 1 "yosud" 0 -1 0 0 16 15 0 11 2 7 7 7 1 3368 19 20 "tewok" -1 1261
"293" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 5 2 "yosud" 0 -1 0 0 16 15 0 11 2 7 7 7 1 1326 17 19 "schese" -1 2829
"294" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 5 3 "yosud" 0 -1 0 0 16 15 0 11 2 7 7 7 1 1231 22 8 "uwimor" -1 1513
"295" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 5 4 "yosud" 0 -1 0 0 16 15 0 11 2 7 7 7 1 1153 23 5 "yosud" 1 3757
"296" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 5 5 "yosud" 0 -1 0 0 16 15 0 11 2 7 7 7 1 899 23 5 "yosud" 1 992
"297" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 5 6 "yosud" 0 -1 0 0 16 15 0 11 2 7 7 7 1 1196 8 12 "larnist" -1 1482
"298" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 5 7 "yosud" 0 -1 0 0 16 15 0 11 2 7 7 7 1 1703 3 3 "furasti" -1 1071
"299" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 5 8 "yosud" 0 -1 0 0 16 15 0 11 2 7 7 7 1 1084 21 16 "umeuken" -1 878
"300" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 5 9 "yosud" 0 -1 0 0 16 15 0 11 2 7 7 7 1 6776 9 0 "laumens" -1 1368
"301" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 6 0 "ubajec" 0 -1 0 1 7 21 1 14 18 4 4 4 1 900 17 19 "schese" -1 1129
"302" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 6 1 "ubajec" 0 -1 0 1 7 21 1 14 18 4 4 4 1 4069 2 9 "frask" -1 6306
"303" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 6 2 "ubajec" 0 -1 0 1 7 21 1 14 18 4 4 4 1 1063 16 4 "pimuide" -1 1330
"304" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 6 3 "ubajec" 0 -1 0 1 7 21 1 14 18 4 4 4 1 1522 10 18 "medan" -1 2451
"305" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 6 4 "ubajec" 0 -1 0 1 7 21 1 14 18 4 4 4 1 1571 2 9 "frask" -1 2258
"306" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 6 5 "ubajec" 0 -1 0 1 7 21 1 14 18 4 4 4 1 1299 8 12 "larnist" -1 1187
"307" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 6 6 "ubajec" 0 -1 0 1 7 21 1 14 18 4 4 4 1 832 1 11 "botuyn" -1 913
"308" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 6 7 "ubajec" 0 -1 0 1 7 21 1 14 18 4 4 4 1 1095 9 0 "laumens" -1 1047
"309" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 6 8 "ubajec" 0 -1 0 1 7 21 1 14 18 4 4 4 1 756 2 9 "frask" -1 696
"310" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 6 9 "ubajec" 0 -1 0 1 7 21 1 14 18 4 4 4 1 1267 8 12 "larnist" -1 1208
"311" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 7 0 "hiwawa" 0 -1 0 1 23 4 10 5 13 6 6 6 1 1076 15 17 "permife" 0 1268
"312" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 7 1 "hiwawa" 0 -1 0 1 23 4 10 5 13 6 6 6 1 1579 12 13 "nalber" 0 2686
"313" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 7 2 "hiwawa" 0 -1 0 1 23 4 10 5 13 6 6 6 1 1131 15 17 "permife" 0 1808
"314" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 7 3 "hiwawa" 0 -1 0 1 23 4 10 5 13 6 6 6 1 1235 3 3 "furasti" -1 901
"315" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 7 4 "hiwawa" 0 -1 0 1 23 4 10 5 13 6 6 6 1 1143 3 3 "furasti" -1 1283
"316" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 7 5 "hiwawa" 0 -1 0 1 23 4 10 5 13 6 6 6 1 957 8 12 "larnist" 0 1105
"317" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 7 6 "hiwawa" 0 -1 0 1 23 4 10 5 13 6 6 6 1 720 4 15 "hilejin" -1 1434
"318" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 7 7 "hiwawa" 0 -1 0 1 23 4 10 5 13 6 6 6 1 1419 20 6 "ubajec" 0 2140
"319" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 7 8 "hiwawa" 0 -1 0 1 23 4 10 5 13 6 6 6 1 1123 16 4 "pimuide" 0 1126
"320" "10" 1 27 1 1 1 1 "PSYCHOLOGIE" 7 9 "hiwawa" 0 -1 0 1 23 4 10 5 13 6 6 6 1 1004 16 4 "pimuide" 0 591
